*unit,GtC/yr,GtC/yr,MtCH4/yr,MtCH4/yr,MtN2O-N/yr,MtN2O-N/yr,MtS/yr,MtS/yr,MtCO/yr,MtCO/yr,Mt/yr,Mt/yr,MtN/yr,MtN/yr,Mt/yr,Mt/yr,Mt/yr,Mt/yr,MtN/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
year,co2i,co2l,ch4i,ch4l,n2oi,n2ol,so2i,so2l,coi,col,voci,vocl,noxi,noxl,bci,bcl,oci,ocl,nh3i,nh3l,hfc125,hfc134a,hfc143a,hfc227ea,hfc23,hfc245fa,hfc32,hfc4310mee,hfc152a,hfc236fa,hfc365mfc,hfc134,hfc143,hfc41,nf3,cf4,c3f8,cc4f8,c4f10,c5f12,cfc11,cfc12,cfc113,cfc114,cfc115,ccl4,ch3ccl3,hcfc22,hcfc141b,hcfc142b,halon1211,halon1202,halon1301,halon2402,ch3br,ch3cl
"1851.5",0.00826162145430227,0.0871015958291666,7.73060470304897,1.95290371604623,0.0907890187857177,0.0540879094350727,0.332701620772408,0.174108042262379,61.2921063241991,47.4876777220797,10.0357608565344,8.26768644113722,1.5933029550846,1.55016430486009,0.421391443210033,0.278431448226559,3.13807909419032,2.44567347724382,1.32828145403728,0.590658582743688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154263257178312,0,0,0,0,0,0,0,0,0,0.24575,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1851.667",0.00833145409304704,0.0886578808814946,7.73741772099731,1.94830704691854,0.0907060478722041,0.0538900112788482,0.333261362388976,0.173750252670577,61.2025735589802,47.3824195113706,10.0180571431395,8.24830892762626,1.5902011304117,1.54682842550733,0.421303426459477,0.277873183325624,3.13372225537435,2.43995308805178,1.32791065559865,0.589290617597816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015426432771318,0,0,0,0,0,0,0,0,0,0.247277777777778,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1851.833",0.00840128673179181,0.0902141659338229,7.74423073894563,1.94371037779084,0.0906230769586903,0.0536921131226236,0.333821104005544,0.173392463078775,61.1130407937611,47.2771613006615,10.0003534297445,8.2289314141153,1.58709930573879,1.54349254615456,0.421215409708921,0.27731491842469,3.12936541655837,2.43423269885973,1.32753985716002,0.587922652451944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154265398248047,0,0,0,0,0,0,0,0,0,0.248805555555556,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1852",0.00847111937053659,0.0917704509861509,7.75104375689396,1.93911370866314,0.0905401060451766,0.0534942149663991,0.334380845622114,0.173034673486974,61.0235080285421,47.1719030899525,9.98264971634958,8.20955390060435,1.58399748106589,1.5401566668018,0.421127392958365,0.276756653523755,3.12500857774239,2.42851230966768,1.3271690587214,0.586554687306072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154266468782914,0,0,0,0,0,0,0,0,0,0.250333333333333,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1852.167",0.00854844102848217,0.0917131855361067,7.76427848362354,1.9409387483167,0.0906643723508106,0.0535063483083494,0.335441335254656,0.173171860789733,61.0779438710725,47.2091673709388,9.99163618027615,8.21675100191102,1.58465546891555,1.54057684275103,0.421779998005206,0.276925613594101,3.12888675445483,2.43097264281723,1.32873809559224,0.587122814523331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154267536833942,0,0,0,0,0,0,0,0,0,0.251777777777778,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1852.333",0.00862576268642775,0.0916559200860623,7.77751321035313,1.94276378797026,0.0907886386564447,0.0535184816502996,0.336501824887199,0.173309048092493,61.132379713603,47.2464316519252,10.0006226442027,8.2239481032177,1.58531345676522,1.54099701870027,0.422432603052046,0.277094573664446,3.13276493116726,2.43343297596677,1.33030713246308,0.58769094174059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154268604884969,0,0,0,0,0,0,0,0,0,0.253222222222222,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1852.5",0.00870308434437332,0.091598654636018,7.79074793708273,1.94458882762383,0.0909129049620788,0.0535306149922499,0.337562314519742,0.173446235395253,61.1868155561335,47.2836959329116,10.0096091081293,8.23114520452438,1.58597144461487,1.54141719464949,0.423085208098885,0.27726353373479,3.13664310787969,2.43589330911631,1.33187616933392,0.58825906895785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154269672935997,0,0,0,0,0,0,0,0,0,0.254666666666667,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1852.667",0.00878040600231889,0.0915413891859737,7.80398266381231,1.94641386727739,0.091037171267713,0.0535427483342002,0.338622804152286,0.173583422698013,61.241251398664,47.320960213898,10.0185955720559,8.23834230583105,1.58662943246453,1.54183737059872,0.423737813145726,0.277432493805136,3.14052128459213,2.43835364226586,1.33344520620476,0.58882719617511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154270740987025,0,0,0,0,0,0,0,0,0,0.256111111111111,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1852.833",0.00885772766026447,0.0914841237359295,7.81721739054188,1.94823890693094,0.091161437573347,0.0535548816761504,0.339683293784829,0.173720610000773,61.2956872411944,47.3582244948843,10.0275820359825,8.24553940713773,1.58728742031419,1.54225754654795,0.424390418192566,0.277601453875481,3.14439946130456,2.4408139754154,1.3350142430756,0.589395323392368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154271809038052,0,0,0,0,0,0,0,0,0,0.257555555555556,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1853",0.00893504931821005,0.0914268582858852,7.83045211727148,1.95006394658451,0.0912857038789812,0.0535670150181007,0.340743783417372,0.173857797303533,61.3501230837249,47.3954887758707,10.036568499909,8.25273650844439,1.58794540816386,1.54267772249719,0.425043023239406,0.277770413945826,3.14827763801699,2.44327430856494,1.33658327994644,0.589963450609628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015427287708908,0,0,0,0,0,0,0,0,0,0.259,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1853.167",0.00919290416784298,0.0913739169637816,7.84990515767436,1.95810729991136,0.0921589192548355,0.0543351821400077,0.34406941423373,0.174581235980345,61.5682736439749,47.5853043288349,10.0760307385639,8.28965487964639,1.59391827455389,1.54828108735865,0.426596109566467,0.278671735237574,3.16066790430437,2.45391390517663,1.34009959979676,0.592473524135414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154273947623947,0,0,0,0,0,0,0,0,0,0.260472222222222,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1853.333",0.0094507590174759,0.091320975641678,7.86935819807724,1.96615065323822,0.0930321346306898,0.0551033492619148,0.347395045050088,0.175304674657157,61.7864242042249,47.775119881799,10.1154929772187,8.32657325084839,1.59989114094392,1.55388445222012,0.428149195893528,0.279573056529321,3.17305817059175,2.46455350178831,1.34361591964708,0.594983597661202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154275018158814,0,0,0,0,0,0,0,0,0,0.261944444444444,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1853.5",0.00970861386710881,0.0912680343195745,7.88881123848012,1.97419400656508,0.0939053500065441,0.0558715163838217,0.350720675866445,0.176028113333969,62.004574764475,47.9649354347631,10.1549552158736,8.3634916220504,1.60586400733395,1.55948781708159,0.429702282220587,0.280474377821067,3.18544843687914,2.4751930984,1.3471322394974,0.597493671186989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154276088693681,0,0,0,0,0,0,0,0,0,0.263416666666667,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1853.667",0.00996646871674178,0.0912150929974709,7.90826427888301,1.98223735989194,0.0947785653823985,0.0566396835057288,0.354046306682803,0.176751552010781,62.222725324725,48.1547509877273,10.1944174545284,8.40040999325239,1.61183687372399,1.56509118194306,0.431255368547647,0.281375699112814,3.19783870316652,2.48583269501168,1.35064855934772,0.600003744712776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154277159228548,0,0,0,0,0,0,0,0,0,0.264888888888889,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1853.833",0.0102243235663747,0.0911621516753673,7.92771731928589,1.9902807132188,0.095651780758253,0.0574078506276359,0.357371937499161,0.177474990687593,62.4408758849751,48.3445665406915,10.2338796931833,8.43732836445439,1.61780974011402,1.57069454680453,0.432808454874709,0.282277020404562,3.2102289694539,2.49647229162336,1.35416487919803,0.602513818238563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154278229763415,0,0,0,0,0,0,0,0,0,0.266361111111111,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1854",0.0104821784160077,0.0911092103532637,7.94717035968877,1.99832406654565,0.0965249961341071,0.0581760177495428,0.360697568315519,0.178198429364406,62.6590264452251,48.5343820936556,10.2733419318381,8.4742467356564,1.62378260650405,1.576297911666,0.434361541201769,0.283178341696309,3.22261923574127,2.50711188823504,1.35768119904835,0.605023891764351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154279300298283,0,0,0,0,0,0,0,0,0,0.267833333333333,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1854.167",0.0105187156909805,0.0910261535032898,7.95378968752959,1.99353370731044,0.096144734754309,0.0576947736899514,0.360995996950981,0.177777767397725,62.573167502433,48.4346166705314,10.2540367893771,8.45331773091811,1.62303432714961,1.5753397041614,0.434441505781761,0.282807405389583,3.21705069670102,2.50020136003835,1.35697213597526,0.603312967337063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154280375800829,0,0,0,0,0,0,0,0,0,0.269222222222222,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1854.333",0.0105552529659532,0.090943096653316,7.9604090153704,1.98874334807523,0.0957644733745109,0.05721352963036,0.361294425586442,0.177357105431043,62.4873085596411,48.3348512474074,10.2347316469162,8.43238872617984,1.62228604779517,1.5743814966568,0.434521470361755,0.282436469082858,3.21148215766076,2.49329083184166,1.35626307290217,0.601602042909775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154281451303375,0,0,0,0,0,0,0,0,0,0.270611111111111,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
"1854.5",0.010591790240926,0.0908600398033422,7.9670283432112,1.98395298884001,0.0953842119947129,0.0567322855707687,0.361592854221904,0.176936443464362,62.4014496168491,48.2350858242833,10.2154265044552,8.41145972144158,1.62153776844073,1.57342328915221,0.434601434941747,0.282065532776132,3.2059136186205,2.48638030364497,1.35555400982908,0.599891118482487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154282526805922,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0,0,0,0,0,26.2111666666667,516.701833333333
