*year,value
"1931.333",0.00052819628474379
"1931.5",0.000535268708070143
"1931.667",0.000542341131396497
"1931.833",0.00054941355472285
"1932",0.000556485978049204
"1932.167",0.000578625518000908
"1932.333",0.000600765057952613
"1932.5",0.000622904597904317
"1932.667",0.000645044137856021
"1932.833",0.000667183677807725
"1933",0.00068932321775943
"1933.167",0.000709341628145478
"1933.333",0.000729360038531525
"1933.5",0.000749378448917573
"1933.667",0.00076939685930362
"1933.833",0.000789415269689668
"1934",0.000809433680075716
"1934.167",0.000836682205183866
"1934.333",0.000863930730292016
"1934.5",0.000891179255400166
"1934.667",0.000918427780508316
"1934.833",0.000945676305616467
"1935",0.000972924830724617
"1935.167",0.00100616098268086
"1935.333",0.0010393971346371
"1935.5",0.00107263328659334
"1935.667",0.00110586943854958
"1935.833",0.00113910559050582
"1936",0.00117234174246207
"1936.167",0.00121599486358341
"1936.333",0.00125964798470475
"1936.5",0.00130330110582609
"1936.667",0.00134695422694743
"1936.833",0.00139060734806877
"1937",0.00143426046919011
"1937.167",0.00144674137834667
"1937.333",0.00145922228750323
"1937.5",0.00147170319665979
"1937.667",0.00148418410581635
"1937.833",0.00149666501497291
"1938",0.00150914592412946
"1938.167",0.00154334285818053
"1938.333",0.0015775397922316
"1938.5",0.00161173672628266
"1938.667",0.00164593366033373
"1938.833",0.00168013059438479
"1939",0.00171432752843586
"1939.167",0.0017533919919222
"1939.333",0.00179245645540854
"1939.5",0.00183152091889487
"1939.667",0.00187058538238121
"1939.833",0.00190964984586755
"1940",0.00194871430935389
"1940.167",0.0019819249313134
"1940.333",0.00201513555327291
"1940.5",0.00204834617523241
"1940.667",0.00208155679719192
"1940.833",0.00211476741915143
"1941",0.00214797804111094
"1941.167",0.00215247843003173
"1941.333",0.00215697881895252
"1941.5",0.00216147920787331
"1941.667",0.00216597959679411
"1941.833",0.0021704799857149
"1942",0.00217498037463569
"1942.167",0.0022188662888986
"1942.333",0.00226275220316151
"1942.5",0.00230663811742442
"1942.667",0.00235052403168732
"1942.833",0.00239440994595023
"1943",0.00243829586021314
"1943.167",0.00252639074463513
"1943.333",0.00261448562905712
"1943.5",0.0027025805134791
"1943.667",0.00279067539790109
"1943.833",0.00287877028232308
"1944",0.00296686516674507
"1944.167",0.00297348388302815
"1944.333",0.00298010259931124
"1944.5",0.00298672131559432
"1944.667",0.00299334003187741
"1944.833",0.0029999587481605
"1945",0.00300657746444358
"1945.167",0.0030352675015724
"1945.333",0.00306395753870123
"1945.5",0.00309264757583005
"1945.667",0.00312133761295888
"1945.833",0.0031500276500877
"1946",0.00317871768721652
"1946.167",0.0032333982743714
"1946.333",0.00328807886152627
"1946.5",0.00334275944868115
"1946.667",0.00339744003583602
"1946.833",0.00345212062299089
"1947",0.00350680121014577
"1947.167",0.00357352406331787
"1947.333",0.00364024691648997
"1947.5",0.00370696976966207
"1947.667",0.00377369262283417
"1947.833",0.00384041547600627
"1948",0.00390713832917838
"1948.167",0.00389467145447361
"1948.333",0.00388220457976885
"1948.5",0.00386973770506408
"1948.667",0.00385727083035932
"1948.833",0.00384480395565455
"1949",0.00383233708094979
"1949.167",0.00395961907545501
"1949.333",0.00408690106996023
"1949.5",0.00421418306446545
"1949.667",0.00434146505897067
"1949.833",0.0044687470534759
"1950",0.00459602904798112
"1950.167",0.004669756015269
"1950.333",0.00474348298255689
"1950.5",0.00481720994984477
"1950.667",0.00489093691713266
"1950.833",0.00496466388442054
"1951",0.00503839085170843
"1951.167",0.00508630477881578
"1951.333",0.00513421870592313
"1951.5",0.00518213263303049
"1951.667",0.00523004656013784
"1951.833",0.00527796048724519
"1952",0.00532587441435255
"1952.167",0.00537605307181818
"1952.333",0.0054262317292838
"1952.5",0.00547641038674943
"1952.667",0.00552658904421506
"1952.833",0.00557676770168068
"1953",0.00562694635914631
"1953.167",0.00567400470341766
"1953.333",0.00572106304768902
"1953.5",0.00576812139196037
"1953.667",0.00581517973623172
"1953.833",0.00586223808050307
"1954",0.00590929642477442
"1954.167",0.00601337641998296
"1954.333",0.00611745641519149
"1954.5",0.00622153641040003
"1954.667",0.00632561640560856
"1954.833",0.0064296964008171
"1955",0.00653377639602563
"1955.167",0.00662257610698251
"1955.333",0.00671137581793938
"1955.5",0.00680017552889626
"1955.667",0.00688897523985314
"1955.833",0.00697777495081001
"1956",0.00706657466176689
"1956.167",0.00711015983926817
"1956.333",0.00715374501676946
"1956.5",0.00719733019427075
"1956.667",0.00724091537177203
"1956.833",0.00728450054927332
"1957",0.0073280857267746
"1957.167",0.00739913367790506
"1957.333",0.00747018162903551
"1957.5",0.00754122958016596
"1957.667",0.00761227753129642
"1957.833",0.00768332548242687
"1958",0.00775437343355732
"1958.167",0.00782400620612723
"1958.333",0.00789363897869714
"1958.5",0.00796327175126705
"1958.667",0.00803290452383697
"1958.833",0.00810253729640688
"1959",0.00817217006897679
"1959.167",0.00826444303694097
"1959.333",0.00835671600490515
"1959.5",0.00844898897286934
"1959.667",0.00854126194083352
"1959.833",0.0086335349087977
"1960",0.00872580787676188
"1960.167",0.00885703766708029
"1960.333",0.0089882674573987
"1960.5",0.0091194972477171
"1960.667",0.00925072703803551
"1960.833",0.00938195682835392
"1961",0.00951318661867233
"1961.167",0.00966447381306331
"1961.333",0.00981576100745429
"1961.5",0.00996704820184528
"1961.667",0.0101183353962363
"1961.833",0.0102696225906272
"1962",0.0104209097850182
"1962.167",0.010536308278493
"1962.333",0.0106517067719678
"1962.5",0.0107671052654425
"1962.667",0.0108825037589173
"1962.833",0.010997902252392
"1963",0.0111133007458668
"1963.167",0.0112350720557097
"1963.333",0.0113568433655526
"1963.5",0.0114786146753955
"1963.667",0.0116003859852384
"1963.833",0.0117221572950813
"1964",0.0118439286049242
"1964.167",0.011975423629321
"1964.333",0.0121069186537178
"1964.5",0.0122384136781145
"1964.667",0.0123699087025113
"1964.833",0.0125014037269081
"1965",0.0126328987513049
"1965.167",0.0128277627753604
"1965.333",0.013022626799416
"1965.5",0.0132174908234716
"1965.667",0.0134123548475272
"1965.833",0.0136072188715828
"1966",0.0138020828956384
"1966.167",0.0141267675736112
"1966.333",0.0144514522515841
"1966.5",0.014776136929557
"1966.667",0.0151008216075298
"1966.833",0.0154255062855027
"1967",0.0157501909634756
"1967.167",0.0160759869269435
"1967.333",0.0164017828904114
"1967.5",0.0167275788538793
"1967.667",0.0170533748173472
"1967.833",0.0173791707808151
"1968",0.017704966744283
"1968.167",0.0178542925739376
"1968.333",0.0180036184035922
"1968.5",0.0181529442332468
"1968.667",0.0183022700629015
"1968.833",0.0184515958925561
"1969",0.0186009217222107
"1969.167",0.0187163797258939
"1969.333",0.0188318377295771
"1969.5",0.0189472957332604
"1969.667",0.0190627537369436
"1969.833",0.0191782117406269
"1970",0.0192936697443101
"1970.167",0.0194980855339103
"1970.333",0.0197025013235106
"1970.5",0.0199069171131108
"1970.667",0.0201113329027111
"1970.833",0.0203157486923113
"1971",0.0205201644819116
"1971.167",0.0206737307855129
"1971.333",0.0208272970891143
"1971.5",0.0209808633927157
"1971.667",0.021134429696317
"1971.833",0.0212879959999184
"1972",0.0214415623035197
"1972.167",0.0215848664424812
"1972.333",0.0217281705814426
"1972.5",0.0218714747204041
"1972.667",0.0220147788593655
"1972.833",0.022158082998327
"1973",0.0223013871372884
"1973.167",0.0221312156115082
"1973.333",0.0219610440857281
"1973.5",0.0217908725599479
"1973.667",0.0216207010341677
"1973.833",0.0214505295083875
"1974",0.0212803579826074
"1974.167",0.0213893806169411
"1974.333",0.0214984032512749
"1974.5",0.0216074258856087
"1974.667",0.0217164485199424
"1974.833",0.0218254711542762
"1975",0.0219344937886099
"1975.167",0.0218949627350734
"1975.333",0.0218554316815369
"1975.5",0.0218159006280004
"1975.667",0.0217763695744638
"1975.833",0.0217368385209273
"1976",0.0216973074673908
"1976.167",0.0219093830197754
"1976.333",0.0221214585721601
"1976.5",0.0223335341245448
"1976.667",0.0225456096769294
"1976.833",0.0227576852293141
"1977",0.0229697607816988
"1977.167",0.0230726512801743
"1977.333",0.0231755417786497
"1977.5",0.0232784322771252
"1977.667",0.0233813227756007
"1977.833",0.0234842132740762
"1978",0.0235871037725517
"1978.167",0.0237219139520769
"1978.333",0.023856724131602
"1978.5",0.0239915343111272
"1978.667",0.0241263444906524
"1978.833",0.0242611546701775
"1979",0.0243959648497027
"1979.167",0.0243790940145477
"1979.333",0.0243622231793927
"1979.5",0.0243453523442377
"1979.667",0.0243284815090826
"1979.833",0.0243116106739276
"1980",0.0242947398387726
"1980.167",0.0241820716312481
"1980.333",0.0240694034237236
"1980.5",0.0239567352161991
"1980.667",0.0238440670086746
"1980.833",0.0237313988011501
"1981",0.0236187305936256
"1981.167",0.023629721892248
"1981.333",0.0236407131908705
"1981.5",0.023651704489493
"1981.667",0.0236626957881154
"1981.833",0.0236736870867379
"1982",0.0236846783853604
"1982.167",0.0237152858865628
"1982.333",0.0237458933877652
"1982.5",0.0237765008889676
"1982.667",0.02380710839017
"1982.833",0.0238377158913724
"1983",0.0238683233925748
"1983.167",0.0240922352789083
"1983.333",0.0243161471652417
"1983.5",0.0245400590515751
"1983.667",0.0247639709379086
"1983.833",0.024987882824242
"1984",0.0252117947105754
"1984.167",0.0253158457480914
"1984.333",0.0254198967856074
"1984.5",0.0255239478231233
"1984.667",0.0256279988606393
"1984.833",0.0257320498981553
"1985",0.0258361009356712
"1985.167",0.0260746386077664
"1985.333",0.0263131762798616
"1985.5",0.0265517139519567
"1985.667",0.0267902516240519
"1985.833",0.0270287892961471
"1986",0.0272673269682423
"1986.167",0.0274560948696394
"1986.333",0.0276448627710365
"1986.5",0.0278336306724337
"1986.667",0.0280223985738308
"1986.833",0.028211166475228
"1987",0.0283999343766251
"1987.167",0.0286016910829003
"1987.333",0.0288034477891755
"1987.5",0.0290052044954507
"1987.667",0.0292069612017259
"1987.833",0.0294087179080011
"1988",0.0296104746142763
"1988.167",0.0297945152283584
"1988.333",0.0299785558424406
"1988.5",0.0301625964565227
"1988.667",0.0303466370706049
"1988.833",0.030530677684687
"1989",0.0307147182987692
"1989.167",0.0307624849474969
"1989.333",0.0308102515962246
"1989.5",0.0308580182449524
"1989.667",0.0309057848936801
"1989.833",0.0309535515424079
"1990",0.0310013181911356
"1990.167",0.0308065408263362
"1990.333",0.0306117634615368
"1990.5",0.0304169860967375
"1990.667",0.0302222087319381
"1990.833",0.0300274313671387
"1991",0.0298326540023393
"1991.167",0.0298723914622783
"1991.333",0.0299121289222174
"1991.5",0.0299518663821565
"1991.667",0.0299916038420955
"1991.833",0.0300313413020346
