"year","rcp26","rcp45","rcp60","rcp85"
1864,0.009929402,0.009929402,0.009929402,0.009929402
1865,0.010118788,0.010118788,0.010118788,0.010118788
1866,0.010260675,0.010260675,0.010260675,0.010260675
1867,0.010402432,0.010402432,0.010402432,0.010402432
1868,0.010544059,0.010544059,0.010544059,0.010544059
1869,0.010685555,0.010685555,0.010685555,0.010685555
1870,0.010874017,0.010874017,0.010874017,0.010874017
1871,0.011015212,0.011015212,0.011015212,0.011015212
1872,0.011156279,0.011156279,0.011156279,0.011156279
1873,0.011297218,0.011297218,0.011297218,0.011297218
1874,0.011438029,0.011438029,0.011438029,0.011438029
1875,0.011625579,0.011625579,0.011625579,0.011625579
1876,0.011766093,0.011766093,0.011766093,0.011766093
1877,0.011906481,0.011906481,0.011906481,0.011906481
1878,0.012046742,0.012046742,0.012046742,0.012046742
1879,0.012186877,0.012186877,0.012186877,0.012186877
1880,0.012373528,0.012373528,0.012373528,0.012373528
1881,0.012559957,0.012559957,0.012559957,0.012559957
1882,0.012746164,0.012746164,0.012746164,0.012746164
1883,0.01293215,0.01293215,0.01293215,0.01293215
1884,0.013071495,0.013071495,0.013071495,0.013071495
1885,0.013210716,0.013210716,0.013210716,0.013210716
1886,0.013396153,0.013396153,0.013396153,0.013396153
1887,0.013581371,0.013581371,0.013581371,0.013581371
1888,0.013766372,0.013766372,0.013766372,0.013766372
1889,0.013951156,0.013951156,0.013951156,0.013951156
1890,0.014135725,0.014135725,0.014135725,0.014135725
1891,0.014366132,0.014366132,0.014366132,0.014366132
1892,0.014596205,0.014596205,0.014596205,0.014596205
1893,0.014780023,0.014780023,0.014780023,0.014780023
1894,0.014963629,0.014963629,0.014963629,0.014963629
1895,0.015192838,0.015192838,0.015192838,0.015192838
1896,0.015421717,0.015421717,0.015421717,0.015421717
1897,0.015604584,0.015604584,0.015604584,0.015604584
1898,0.015832874,0.015832874,0.015832874,0.015832874
1899,0.016060838,0.016060838,0.016060838,0.016060838
1900,0.016333966,0.016333966,0.016333966,0.016333966
1901,0.016697416,0.016697416,0.016697416,0.016697416
1902,0.017060044,0.017060044,0.017060044,0.017060044
1903,0.017467028,0.017467028,0.017467028,0.017467028
1904,0.017872988,0.017872988,0.017872988,0.017872988
1905,0.018277932,0.018277932,0.018277932,0.018277932
1906,0.018681868,0.018681868,0.018681868,0.018681868
1907,0.019084803,0.019084803,0.019084803,0.019084803
1908,0.019531343,0.019531343,0.019531343,0.019531343
1909,0.019976668,0.019976668,0.019976668,0.019976668
1910,0.020376428,0.020376428,0.020376428,0.020376428
1911,0.020775218,0.020775218,0.020775218,0.020775218
1912,0.021217188,0.021217188,0.021217188,0.021217188
1913,0.021701994,0.021701994,0.021701994,0.021701994
1914,0.022185385,0.022185385,0.022185385,0.022185385
1915,0.022667373,0.022667373,0.022667373,0.022667373
1916,0.023147971,0.023147971,0.023147971,0.023147971
1917,0.023627191,0.023627191,0.023627191,0.023627191
