"year","rcp26","rcp45","rcp60","rcp85"
1893,279.4,279.4,279.4,279.4
1894,279.45,279.45,279.45,279.45
1895,279.5,279.5,279.5,279.5
1896,279.55,279.55,279.55,279.55
1897,279.65,279.65,279.65,279.65
1898,279.7,279.7,279.7,279.7
1899,279.75,279.75,279.75,279.75
1900,279.85,279.85,279.85,279.85
1901,279.95,279.95,279.95,279.95
1902,280.05,280.05,280.05,280.05
1903,280.15,280.15,280.15,280.15
1904,280.25,280.25,280.25,280.25
1905,280.35,280.35,280.35,280.35
1906,280.45,280.45,280.45,280.45
1907,280.6,280.6,280.6,280.6
1908,280.75,280.75,280.75,280.75
1909,280.9,280.9,280.9,280.9
1910,281.05,281.05,281.05,281.05
1911,281.2,281.2,281.2,281.2
1912,281.4,281.4,281.4,281.4
1913,281.55,281.55,281.55,281.55
1914,281.7,281.7,281.7,281.7
1915,281.9,281.9,281.9,281.9
1916,282.1,282.1,282.1,282.1
1917,282.35,282.35,282.35,282.35
1918,282.6,282.6,282.6,282.6
1919,282.8,282.8,282.8,282.8
1920,283.05,283.05,283.05,283.05
1921,283.3,283.3,283.3,283.3
1922,283.5,283.5,283.5,283.5
1923,283.7,283.7,283.7,283.7
1924,283.9,283.9,283.9,283.9
1925,284.1,284.1,284.1,284.1
1926,284.35,284.35,284.35,284.35
1927,284.55,284.55,284.55,284.55
1928,284.7,284.7,284.7,284.7
1929,284.9,284.9,284.9,284.9
1930,285.05,285.05,285.05,285.05
1931,285.2,285.2,285.2,285.2
1932,285.4,285.4,285.4,285.4
1933,285.6,285.6,285.6,285.6
1934,285.8,285.8,285.8,285.8
1935,286,286,286,286
1936,286.2,286.2,286.2,286.2
1937,286.35,286.35,286.35,286.35
1938,286.5,286.5,286.5,286.5
1939,286.65,286.65,286.65,286.65
1940,286.8,286.8,286.8,286.8
1941,287,287,287,287
1942,287.2,287.2,287.2,287.2
1943,287.4,287.4,287.4,287.4
1944,287.65,287.65,287.65,287.65
1945,287.9,287.9,287.9,287.9
1946,288.15,288.15,288.15,288.15
1947,288.4,288.4,288.4,288.4
1948,288.65,288.65,288.65,288.65
1949,288.9,288.9,288.9,288.9
1950,289.1,289.1,289.1,289.1
1951,289.3,289.3,289.3,289.3
1952,289.55,289.55,289.55,289.55
1953,289.8,289.8,289.8,289.8
1954,290,290,290,290
1955,290.25,290.25,290.25,290.25
1956,290.5,290.5,290.5,290.5
1957,290.7,290.7,290.7,290.7
1958,290.95,290.95,290.95,290.95
1959,291.25,291.25,291.25,291.25
1960,291.55,291.55,291.55,291.55
1961,291.8,291.8,291.8,291.8
1962,292.05,292.05,292.05,292.05
1963,292.4,292.4,292.4,292.4
1964,292.8,292.8,292.8,292.8
1965,293.2,293.2,293.2,293.2
1966,293.6,293.6,293.6,293.6
1967,294,294,294,294
1968,294.45,294.45,294.45,294.45
1969,294.95,294.95,294.95,294.95
1970,295.45,295.45,295.45,295.45
1971,295.95,295.95,295.95,295.95
1972,296.5,296.5,296.5,296.5
1973,297.1,297.1,297.1,297.1
1974,297.7,297.7,297.7,297.7
1975,298.3,298.3,298.3,298.3
1976,299,299,299,299
1977,299.72,299.72,299.72,299.72
1978,300.445,300.445,300.445,300.445
1979,301.035,301.035,301.035,301.035
1980,301.73,301.73,301.73,301.73
1981,302.71,302.71,302.71,302.71
1982,303.485,303.485,303.485,303.485
1983,304.125,304.125,304.125,304.125
1984,304.67,304.67,304.67,304.67
1985,305.505,305.505,305.505,305.505
1986,306.04,306.04,306.04,306.04
1987,306.485,306.485,306.485,306.485
1988,307.905,307.905,307.905,307.905
1989,309.11,309.11,309.11,309.11
1990,309.86,309.86,309.86,309.86
1991,310.365,310.365,310.365,310.365
1992,310.84,310.84,310.84,310.84
1993,311.315,311.315,311.315,311.315
1994,311.89,311.89,311.89,311.89
1995,312.7,312.7,312.7,312.7
1996,313.395,313.395,313.395,313.395
1997,314.125,314.125,314.125,314.125
1998,314.94,314.94,314.94,314.94
1999,315.575,315.575,315.575,315.575
2000,316.125,316.125,316.125,316.125
2001,316.85,316.85,316.85,316.85
2002,317.64,317.64,317.64,317.64
2003,318.395,318.395,318.395,318.395
2004,319.025,319.025,319.025,319.025
2005,319.855,319.855,319.855,319.855
2006,320.54434,320.54434,320.54434,320.54434
2007,321.23335,321.2346,321.24765,321.24645
2008,321.92269,321.92643,321.96565,321.96193
2009,322.61201,322.6195,322.69812,322.69046
2010,323.30106,323.31355,323.44482,323.43179
2011,323.99044,324.00917,324.20627,324.18645
2012,324.66389,324.70635,324.95612,324.96401
2013,325.3214,325.40505,325.69426,325.76434
2014,325.963,326.10529,326.42058,326.58733
2015,326.58868,326.80703,327.13495,327.43286
