"year","rcp26","rcp45","rcp60","rcp85"
1765,0,0,0,0
1766,0.0138643623333333,0.0138643623333333,0.0138643623333333,0.0138643623333333
1767,0.014293157,0.014293157,0.014293157,0.014293157
1768,0.0147352133333333,0.0147352133333333,0.0147352133333333,0.0147352133333333
1769,0.0151909416666667,0.0151909416666667,0.0151909416666667,0.0151909416666667
1770,0.0156607645,0.0156607645,0.0156607645,0.0156607645
1771,0.0161451181666667,0.0161451181666667,0.0161451181666667,0.0161451181666667
1772,0.0166444516666667,0.0166444516666667,0.0166444516666667,0.0166444516666667
1773,0.0171592283333333,0.0171592283333333,0.0171592283333333,0.0171592283333333
1774,0.0176899266666667,0.0176899266666667,0.0176899266666667,0.0176899266666667
1775,0.0182370366666667,0.0182370366666667,0.0182370366666667,0.0182370366666667
1776,0.01880107,0.01880107,0.01880107,0.01880107
1777,0.0193825466666667,0.0193825466666667,0.0193825466666667,0.0193825466666667
1778,0.0199820066666667,0.0199820066666667,0.0199820066666667,0.0199820066666667
1779,0.0206000066666667,0.0206000066666667,0.0206000066666667,0.0206000066666667
1780,0.02123712,0.02123712,0.02123712,0.02123712
1781,0.0218939383333333,0.0218939383333333,0.0218939383333333,0.0218939383333333
1782,0.02257107,0.02257107,0.02257107,0.02257107
1783,0.023269145,0.023269145,0.023269145,0.023269145
1784,0.0239888083333333,0.0239888083333333,0.0239888083333333,0.0239888083333333
1785,0.02473073,0.02473073,0.02473073,0.02473073
1786,0.0254955983333333,0.0254955983333333,0.0254955983333333,0.0254955983333333
1787,0.0262841216666667,0.0262841216666667,0.0262841216666667,0.0262841216666667
1788,0.0270970333333333,0.0270970333333333,0.0270970333333333,0.0270970333333333
1789,0.0279350866666667,0.0279350866666667,0.0279350866666667,0.0279350866666667
1790,0.0287990583333333,0.0287990583333333,0.0287990583333333,0.0287990583333333
1791,0.02968975,0.02968975,0.02968975,0.02968975
1792,0.03060799,0.03060799,0.03060799,0.03060799
1793,0.0315546283333333,0.0315546283333333,0.0315546283333333,0.0315546283333333
1794,0.032530545,0.032530545,0.032530545,0.032530545
1795,0.033536645,0.033536645,0.033536645,0.033536645
1796,0.03457386,0.03457386,0.03457386,0.03457386
1797,0.035643155,0.035643155,0.035643155,0.035643155
1798,0.03674552,0.03674552,0.03674552,0.03674552
1799,0.03788198,0.03788198,0.03788198,0.03788198
1800,0.0390535866666667,0.0390535866666667,0.0390535866666667,0.0390535866666667
1801,0.04026143,0.04026143,0.04026143,0.04026143
