year,ssp1,ssp2,ssp3,ssp4,ssp5
2424,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2425,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2426,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2427,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2428,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2429,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2430,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2431,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2432,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2433,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2434,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2435,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2436,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2437,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2438,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2439,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2440,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2441,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2442,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2443,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2444,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2445,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2446,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2447,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2448,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2449,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2450,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2451,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2452,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2453,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2454,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2455,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2456,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2457,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2458,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2459,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2460,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2461,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2462,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2463,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2464,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2465,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2466,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2467,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2468,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2469,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2470,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2471,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2472,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2473,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2474,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2475,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2476,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2477,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2478,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2479,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2480,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2481,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2482,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2483,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2484,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2485,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2486,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2487,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2488,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2489,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2490,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2491,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2492,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2493,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2494,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2495,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2496,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2497,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2498,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2499,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2500,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2501,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2502,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2503,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2504,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2505,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2506,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2507,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2508,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2509,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2510,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2511,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2512,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2513,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2514,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2515,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2516,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2517,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2518,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2519,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2520,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2521,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2522,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2523,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2524,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2525,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2526,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2527,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2528,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2529,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2530,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2531,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2532,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2533,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2534,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2535,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2536,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2537,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2538,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2539,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2540,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2541,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2542,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2543,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2544,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2545,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2546,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2547,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2548,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2549,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
2550,6000.023614,8000.025885,13999.95913,9000.007409,7000.010926
