"year","rcp26","rcp45","rcp60","rcp85"
1765,0.00228273,0.00228273,0.00228273,0.00228273
1766,0.00228273,0.00228273,0.00228273,0.00228273
1767,0.004921873,0.004921873,0.004921873,0.004921873
1768,0.00698879983333333,0.00698879983333333,0.00698879983333333,0.00698879983333333
1769,0.00885442366666667,0.00885442366666667,0.00885442366666667,0.00885442366666667
1770,0.0105510015,0.0105510015,0.0105510015,0.0105510015
1771,0.0121622566666667,0.0121622566666667,0.0121622566666667,0.0121622566666667
1772,0.0137474266666667,0.0137474266666667,0.0137474266666667,0.0137474266666667
1773,0.0153072928333333,0.0153072928333333,0.0153072928333333,0.0153072928333333
1774,0.0168349116666667,0.0168349116666667,0.0168349116666667,0.0168349116666667
1775,0.018370995,0.018370995,0.018370995,0.018370995
1776,0.0199674533333333,0.0199674533333333,0.0199674533333333,0.0199674533333333
1777,0.0215714566666667,0.0215714566666667,0.0215714566666667,0.0215714566666667
1778,0.0230595466666667,0.0230595466666667,0.0230595466666667,0.0230595466666667
1779,0.0243305383333333,0.0243305383333333,0.0243305383333333,0.0243305383333333
1780,0.0253327016666667,0.0253327016666667,0.0253327016666667,0.0253327016666667
1781,0.0261165433333333,0.0261165433333333,0.0261165433333333,0.0261165433333333
1782,0.0268112466666667,0.0268112466666667,0.0268112466666667,0.0268112466666667
1783,0.02753207,0.02753207,0.02753207,0.02753207
1784,0.0283648866666667,0.0283648866666667,0.0283648866666667,0.0283648866666667
1785,0.0293740033333333,0.0293740033333333,0.0293740033333333,0.0293740033333333
1786,0.03054033,0.03054033,0.03054033,0.03054033
1787,0.0317457733333333,0.0317457733333333,0.0317457733333333,0.0317457733333333
1788,0.0328620333333333,0.0328620333333333,0.0328620333333333,0.0328620333333333
1789,0.0337919833333333,0.0337919833333333,0.0337919833333333,0.0337919833333333
1790,0.0345149966666667,0.0345149966666667,0.0345149966666667,0.0345149966666667
1791,0.0351141516666667,0.0351141516666667,0.0351141516666667,0.0351141516666667
1792,0.0356567966666667,0.0356567966666667,0.0356567966666667,0.0356567966666667
1793,0.0361388466666667,0.0361388466666667,0.0361388466666667,0.0361388466666667
1794,0.036548825,0.036548825,0.036548825,0.036548825
1795,0.036893715,0.036893715,0.036893715,0.036893715
1796,0.0371909183333333,0.0371909183333333,0.0371909183333333,0.0371909183333333
1797,0.037445545,0.037445545,0.037445545,0.037445545
1798,0.0376488283333333,0.0376488283333333,0.0376488283333333,0.0376488283333333
1799,0.0377933283333333,0.0377933283333333,0.0377933283333333,0.0377933283333333
1800,0.0378859083333333,0.0378859083333333,0.0378859083333333,0.0378859083333333
1801,0.03794543,0.03794543,0.03794543,0.03794543
1802,0.037976135,0.037976135,0.037976135,0.037976135
1803,0.0379658616666667,0.0379658616666667,0.0379658616666667,0.0379658616666667
1804,0.03790427,0.03790427,0.03790427,0.03790427
1805,0.0378237633333333,0.0378237633333333,0.0378237633333333,0.0378237633333333
1806,0.0377726716666667,0.0377726716666667,0.0377726716666667,0.0377726716666667
1807,0.0377101933333333,0.0377101933333333,0.0377101933333333,0.0377101933333333
1808,0.0375323733333333,0.0375323733333333,0.0375323733333333,0.0375323733333333
1809,0.037153815,0.037153815,0.037153815,0.037153815
1810,0.0365598033333333,0.0365598033333333,0.0365598033333333,0.0365598033333333
1811,0.03584696,0.03584696,0.03584696,0.03584696
1812,0.03513446,0.03513446,0.03513446,0.03513446
1813,0.0344868216666667,0.0344868216666667,0.0344868216666667,0.0344868216666667
1814,0.0339498116666667,0.0339498116666667,0.0339498116666667,0.0339498116666667
1815,0.0335572983333333,0.0335572983333333,0.0335572983333333,0.0335572983333333
1816,0.0332837616666667,0.0332837616666667,0.0332837616666667,0.0332837616666667
1817,0.0330460633333333,0.0330460633333333,0.0330460633333333,0.0330460633333333
1818,0.0327630416666667,0.0327630416666667,0.0327630416666667,0.0327630416666667
1819,0.03237367,0.03237367,0.03237367,0.03237367
1820,0.0318631516666667,0.0318631516666667,0.0318631516666667,0.0318631516666667
1821,0.0312931033333333,0.0312931033333333,0.0312931033333333,0.0312931033333333
1822,0.030735165,0.030735165,0.030735165,0.030735165
1823,0.0302209583333333,0.0302209583333333,0.0302209583333333,0.0302209583333333
1824,0.0297709783333333,0.0297709783333333,0.0297709783333333,0.0297709783333333
