"year","rcp26","rcp45","rcp60","rcp85"
1765,0,0,0,0
1766,0.0602590483333333,0.0602590483333333,0.0602590483333333,0.0602590483333333
1767,0.0621227316666667,0.0621227316666667,0.0621227316666667,0.0621227316666667
1768,0.0640440516666667,0.0640440516666667,0.0640440516666667,0.0640440516666667
1769,0.0660247966666667,0.0660247966666667,0.0660247966666667,0.0660247966666667
1770,0.0680668,0.0680668,0.0680668,0.0680668
1771,0.0701719583333333,0.0701719583333333,0.0701719583333333,0.0701719583333333
1772,0.0723422266666667,0.0723422266666667,0.0723422266666667,0.0723422266666667
1773,0.074579615,0.074579615,0.074579615,0.074579615
1774,0.0768862,0.0768862,0.0768862,0.0768862
1775,0.0792641233333333,0.0792641233333333,0.0792641233333333,0.0792641233333333
1776,0.0817155916666667,0.0817155916666667,0.0817155916666667,0.0817155916666667
1777,0.0842428783333333,0.0842428783333333,0.0842428783333333,0.0842428783333333
1778,0.0868483283333333,0.0868483283333333,0.0868483283333333,0.0868483283333333
1779,0.0895343583333333,0.0895343583333333,0.0895343583333333,0.0895343583333333
1780,0.0923034633333333,0.0923034633333333,0.0923034633333333,0.0923034633333333
1781,0.0951582083333333,0.0951582083333333,0.0951582083333333,0.0951582083333333
1782,0.0981012466666667,0.0981012466666667,0.0981012466666667,0.0981012466666667
1783,0.101135305,0.101135305,0.101135305,0.101135305
1784,0.104263201666667,0.104263201666667,0.104263201666667,0.104263201666667
1785,0.107487836666667,0.107487836666667,0.107487836666667,0.107487836666667
1786,0.110812203333333,0.110812203333333,0.110812203333333,0.110812203333333
1787,0.114239383333333,0.114239383333333,0.114239383333333,0.114239383333333
1788,0.117772561666667,0.117772561666667,0.117772561666667,0.117772561666667
1789,0.121415011666667,0.121415011666667,0.121415011666667,0.121415011666667
1790,0.125170115,0.125170115,0.125170115,0.125170115
1791,0.129041355,0.129041355,0.129041355,0.129041355
1792,0.133032325,0.133032325,0.133032325,0.133032325
1793,0.137146726666667,0.137146726666667,0.137146726666667,0.137146726666667
1794,0.141388378333333,0.141388378333333,0.141388378333333,0.141388378333333
1795,0.145761215,0.145761215,0.145761215,0.145761215
1796,0.150269293333333,0.150269293333333,0.150269293333333,0.150269293333333
1797,0.154916798333333,0.154916798333333,0.154916798333333,0.154916798333333
1798,0.159708038333333,0.159708038333333,0.159708038333333,0.159708038333333
1799,0.164647463333333,0.164647463333333,0.164647463333333,0.164647463333333
1800,0.16973965,0.16973965,0.16973965,0.16973965
1801,0.174989333333333,0.174989333333333,0.174989333333333,0.174989333333333
1802,0.180401366666667,0.180401366666667,0.180401366666667,0.180401366666667
1803,0.1859808,0.1859808,0.1859808,0.1859808
1804,0.191732783333333,0.191732783333333,0.191732783333333,0.191732783333333
1805,0.197662666666667,0.197662666666667,0.197662666666667,0.197662666666667
1806,0.203775933333333,0.203775933333333,0.203775933333333,0.203775933333333
1807,0.210078283333333,0.210078283333333,0.210078283333333,0.210078283333333
1808,0.21657555,0.21657555,0.21657555,0.21657555
1809,0.223273766666667,0.223273766666667,0.223273766666667,0.223273766666667
1810,0.230179133333333,0.230179133333333,0.230179133333333,0.230179133333333
1811,0.237298083333333,0.237298083333333,0.237298083333333,0.237298083333333
1812,0.2446372,0.2446372,0.2446372,0.2446372
1813,0.2522033,0.2522033,0.2522033,0.2522033
1814,0.2600034,0.2600034,0.2600034,0.2600034
1815,0.26804475,0.26804475,0.26804475,0.26804475
1816,0.276334783333333,0.276334783333333,0.276334783333333,0.276334783333333
1817,0.284881216666667,0.284881216666667,0.284881216666667,0.284881216666667
1818,0.293691983333333,0.293691983333333,0.293691983333333,0.293691983333333
1819,0.302775233333333,0.302775233333333,0.302775233333333,0.302775233333333
1820,0.312139416666667,0.312139416666667,0.312139416666667,0.312139416666667
1821,0.321793216666667,0.321793216666667,0.321793216666667,0.321793216666667
1822,0.331745583333333,0.331745583333333,0.331745583333333,0.331745583333333
1823,0.342005766666667,0.342005766666667,0.342005766666667,0.342005766666667
1824,0.35258325,0.35258325,0.35258325,0.35258325
1825,0.3634879,0.3634879,0.3634879,0.3634879
1826,0.374729783333333,0.374729783333333,0.374729783333333,0.374729783333333
1827,0.386319366666667,0.386319366666667,0.386319366666667,0.386319366666667
1828,0.398267383333333,0.398267383333333,0.398267383333333,0.398267383333333
1829,0.410584933333333,0.410584933333333,0.410584933333333,0.410584933333333
1830,0.42328345,0.42328345,0.42328345,0.42328345
1831,0.436374683333333,0.436374683333333,0.436374683333333,0.436374683333333
1832,0.4498708,0.4498708,0.4498708,0.4498708
1833,0.463784333333333,0.463784333333333,0.463784333333333,0.463784333333333
1834,0.478128183333333,0.478128183333333,0.478128183333333,0.478128183333333
1835,0.49291565,0.49291565,0.49291565,0.49291565
1836,0.508160466666667,0.508160466666667,0.508160466666667,0.508160466666667
1837,0.523876766666667,0.523876766666667,0.523876766666667,0.523876766666667
1838,0.54007915,0.54007915,0.54007915,0.54007915
1839,0.556782616666667,0.556782616666667,0.556782616666667,0.556782616666667
1840,0.5740027,0.5740027,0.5740027,0.5740027
1841,0.591755366666667,0.591755366666667,0.591755366666667,0.591755366666667
1842,0.610057083333333,0.610057083333333,0.610057083333333,0.610057083333333
1843,0.628924816666667,0.628924816666667,0.628924816666667,0.628924816666667
1844,0.6483761,0.6483761,0.6483761,0.6483761
1845,0.668428966666667,0.668428966666667,0.668428966666667,0.668428966666667
1846,0.689102033333333,0.689102033333333,0.689102033333333,0.689102033333333
1847,0.710414466666667,0.710414466666667,0.710414466666667,0.710414466666667
