*year,value
"1910.083",-0.00614149809728326
"1910.167",-0.00569751373331875
"1910.25",-0.00539063761007297
"1910.333",-0.0048420181294915
"1910.417",-0.00504188620767562
"1910.5",-0.00558204208533974
"1910.583",-0.00740369248932374
"1910.667",-0.0076397713487226
"1910.75",-0.00785942217865221
"1910.833",-0.00707060130125667
"1910.917",-0.00598611620943157
"1911",-0.00624308517171943
"1911.083",-0.00634452534858987
"1911.167",-0.00589835022652177
"1911.25",-0.00559026134534713
"1911.333",-0.0050409757749936
"1911.417",-0.00524151800914657
"1911.5",-0.0057849160639418
"1911.583",-0.00761419289988008
"1911.667",-0.00785063241854281
"1911.75",-0.00807185789280448
"1911.833",-0.00728055306077852
"1911.917",-0.0061921345531751
"1912",-0.00644939989955928
"1912.083",-0.00655081373782787
"1912.167",-0.00610263572970587
"1912.25",-0.00579320905706918
"1912.333",-0.0365526644376427
"1912.417",-0.230826041141881
"1912.5",-0.584432721067105
"1912.583",-0.861717204661364
"1912.667",-0.988152492598442
"1912.75",-1.04950646540797
"1912.833",-1.06521697117344
"1912.917",-0.987041156229875
"1913",-0.827410726433383
"1913.083",-0.689101192365704
"1913.167",-0.592772771907861
"1913.25",-0.502015770848001
"1913.333",-0.421756511650506
"1913.417",-0.361477231539945
"1913.5",-0.312627237919497
"1913.583",-0.280800031303651
"1913.667",-0.256071233072714
"1913.75",-0.235477017947061
"1913.833",-0.213155067730574
"1913.917",-0.227028128670584
"1914",-0.27552755312105
"1914.083",-0.273396084497168
"1914.167",-0.231326821198883
"1914.25",-0.196542867443496
"1914.333",-0.168023228206903
"1914.417",-0.147621341308151
"1914.5",-0.131608424291329
"1914.583",-0.121471073263574
"1914.667",-0.112725501755776
"1914.75",-0.106070871650238
"1914.833",-0.0990802944141465
"1914.917",-0.0798903243299587
"1915",-0.0510774423093172
"1915.083",-0.0355110643062917
"1915.167",-0.0324071715841722
"1915.25",-0.0298607169928975
"1915.333",-0.0274749666325116
"1915.417",-0.0262733173232716
"1915.5",-0.0255053651636162
"1915.583",-0.0261396411520242
"1915.667",-0.0252032142304363
"1915.75",-0.0244136230387276
"1915.833",-0.0226669297215889
"1915.917",-0.01747098460206
"1916",-0.0107206665505732
"1916.083",-0.00743133962582945
"1916.167",-0.00697775632303954
"1916.25",-0.00666992110055883
"1916.333",-0.00612745662947806
"1916.417",-0.0063421680137947
"1916.5",-0.00691067057225042
"1916.583",-0.00878468807281385
"1916.667",-0.00902672331722884
"1916.75",-0.00925894384082981
"1916.833",-0.00845732538099644
"1916.917",-0.00733051140242866
"1917",-0.00755096193815666
"1917.083",-0.00763285496656474
"1917.167",-0.0071736406502822
"1917.25",-0.00685745796165654
"1917.333",-0.00630383189447514
"1917.417",-0.00650841289881379
"1917.5",-0.00707245149824545
"1917.583",-0.00894999759326978
"1917.667",-0.00918904665380554
"1917.75",-0.00942020859008916
"1917.833",-0.00861348609831164
"1917.917",-0.0074995889142852
"1918",-0.00775808023279453
"1918.083",-0.00785929620231676
"1918.167",-0.00739777344226875
"1918.25",-0.00708014391139042
"1918.333",-0.00652582331323656
"1918.417",-0.00673112159552197
"1918.5",-0.00729875318430309
"1918.583",-0.00918485208181091
"1918.667",-0.00942430731052427
"1918.75",-0.00965722640567865
"1918.833",-0.00884782330269857
"1918.917",-0.00772939563971337
"1919",-0.0079879547202619
"1919.083",-0.00808913981675258
"1919.167",-0.00762530340507919
"1919.25",-0.00730626228975828
"1919.333",-0.00675108893447443
"1919.417",-0.00695708758412703
"1919.5",-0.00752846956533387
"1919.583",-0.00942313765212574
"1919.667",-0.0096630870588561
"1919.75",-0.00989776434547424
"1919.833",-0.00908561673025185
"1919.917",-0.00796262653303223
